id;name;count
8578;positive cheerful;1
8579;wide strings melody;1
8580;intense brass section;1
8581;repetitive suspenseful woodwinds;1
8582;moderate tempo dance music;1
8583;mysterious bell tones;1
8584;impending distance;1
8586;arpeggiated e-guitar;1
8587;female voice screaming;1
8588;korean indie rock;1
8589;contemporary modern;1
8590;travel show;1
8591;new places;1
8592;senseof adventure;1
8593;a great day;1
8594;sense of adventure;1
8595;modern pop instrumental;1
8596;smoldering sounds;1
8597;scene transition sound;1
8598;background orchestral score;1
8599;string pad;1
8600;oboe melody;1
8602;digital drum-sounds;1
8603;female child singer;1
8604;child prodigy;1
8605;mashak instrument;1
8606;low pitched humming;1
8607;high pitched humming;1
8609;metronome beep;1
8610;loud upright bass;1
8611;jazz chord progression;1
8613;ducky quack sounds;1
8614;people;1
8615;chattering;1
8616;cartoony vocals;1
8617;orchestra playing;1
8618;idyllic music;1
8620;low vocoder voice;1
8621;customs;1
8622;traditions;1
8623;ancient percussions;1
8624;chakra alignment;1
8625;metalcore;1
8626;post-hardcore;1
8628;organist;1
8629;organ legends;1
8630;old school players;1
8631;legendary musicians;1
8632;switch sounds;1
8633;key sounds;1
8635;radio buzzing tones;1
8636;various frequency tones;1
8637;groovy mood bass line;1
8639;electronic harmony tones;1
8640;repetitive backing melody;1
8642;russian singer;1
8643;rap singer;1
8645;auto tuned female vocals;1
8646;dancers;1
8648;russian pop hits;1
8649;small adventures;1
8650;morals;1
8651;tv show soundtrack;1
8652;arpeggiated sounds;1
8653;funny show;1
8654;liens adventure;1
8655;sunday tv shows;1
8656;sounds;1
8657;huge arena;1
8658;crowds sing along;1
8659;orchestra plays;1
8660;big show;1
8661;jazz music show;1
8662;big stage;1
8663;big band plays;1
8664;dominating electric guitar;1
8666;imposing music;1
8668;scissor sharpener;1
8669;russian hardbass;1
8670;industrial sounding;1
8671;hallucinatory;1
8672;monotone harmony;1
8673;sound of ambulance;1
8674;sound of sighing;1
8675;yawning;1
8676;sound of gunshot;1
8677;animated backup vocalisation;1
8678;powerful electric guitar feed back;1
8679;flourishing;1
8680;palm muted arpeggios;1
8681;powerful percussion;1
8682;e-guiatars;1
8683;male deeper voice talking/screaming;1
8684;hindu devotional music;1
8685;wide mixed harmonized vocals;1
8687;wide sustained synth pad chords;1
8688;soul/blues/jazz;1
8690;carol;1
8691;polyphonic ringtone sounding;1
8692;tinny sound;1
8693;glassy sound;1
8694;outdoor recording;1
8695;instrumental musical song fading;1
8696;psychedelic journey;1
8697;inner self;1
8698;soul searching;1
8700;bicycle bell sound;1
8701;woman talking;1
8702;feet scuffling;1
8703;keeping time;1
8705;mysterious music;1
8706;alpha waves;1
8707;water stream;1
8708;vedic music;1
8710;reverberating sounds;1
8711;mindful state of being;1
8713;standing bells;1
8714;hypnotic sounds;1
8715;high vibrations;1
8716;vacuum sounds;1
8717;sped up classic video game music;1
8718;thunder sounds;1
8720;hair metal;1
8721;big drums;1
8722;sensuous;1
8724;groovy sounds;1
8725;staccatto tones;1
8726;afrodance/funk;1
8727;good vibrations;1
8728;bollywood hits;1
8729;tablas percussions;1
8730;lilting voice;1
8731;classic bollywood hits;1
8732;retro bollywood super hits;1
8733;solo artificial guitar;1
8734;synth bass sound;1
8735;marching group;1
8736;kicks;1
8737;echo vocals;1
8738;warm magnetic male vocal;1
8739;electric guitar sustain;1
8741;chilled song;1
8742;clean lyrics;1
8743;christian rap;1
8744;teen rap;1
8745;afro chant;1
8746;yoruba;1
8747;santeria;1
8748;candomble;1
8749;pandemonium;1
8750;binaural;1
8751;calmness;1
8753;stately;1
8754;noble;1
8755;counterpoint;1
8756;art song;1
8757;theatrical singing;1
8758;merry tune;1
8759;light music;1
8760;english;1
8761;twang;1
8762;cow punk;1
8763;overdriven electric guitar lead;1
8764;multiple male vocalists;1
8765;male background vocals;1
8766;uptempo country beat;1
8767;train beat;1
8768;pub;1
8769;simple bass lines violin hamony;1
8771;pepeasant;1
8772;falling in love;1
8773;very bad audio quality;1
8775;metal sound;1
8776;background electronic music;1
8777;soft metal;1
8778;wide manic toms;1
8779;harmonizing male background vocals;1
8780;pop/country;1
8781;changing songs;1
8782;comedic sound effects;1
8783;live choir recording;1
8784;traditional christmas song;1
8785;wedding super hits;1
8786;wedding love song;1
8787;caring;1
8788;sharing;1
8789;relaxing and comforting;1
8790;romantic emotional;1
8791;promises;1
8792;wedding vows;1
8793;solo overdriven electric guitar;1
8795;soft percussion;1
8796;digital melody;1
8797;amplified acoustic guitar;1
8799;arabian music influences;1
8800;retro songs;1
8802;virtuoso player;1
8803;bass guitar technique;1
8804;bass guitar demo;1
8805;funk bass line;1
8806;guitar accompaniment style;1
8807;male backup singing;1
8808;play time;1
8809;children;1
8810;s favourite;1
8811;vintage kids songs;1
8812;vintage pop hits;1
8813;kidâ€™s game tune;1
8814;dancing around;1
8815;playful adventure;1
8817;tambourine ke russian;1
8818;synth horn section;1
8819;anime tv show tune;1
8820;tinny percussive elements;1
8821;sustained synth strings chords;1
8822;death core;1
8823;combative;1
8824;belligerent;1
8827;indian film music;1
8828;punjabi film music;1
8829;arabic percussion instruments;1
8830;arabic folk song;1
8831;arabic dance hits;1
8832;wedding march;1
8833;french bagpipes;1
8834;female harmonized vocals;1
8835;simple kick/snare pattern;1
8836;thumping bass;1
8837;autotuned background vocal harmonies;1
8838;distorted electric guitar lead;1
8839;club track 16th note hi-hat;1
8840;funk feel;1
8841;synth string stabs;1
8842;energetic energy;1
8844;sniffing;1
8845;door shutting;1
8846;mono;1
8847;acoustic ensemble;1
8848;steel acoustic guitar;1
8849;tinny sounding double bass;1
8850;narrow;1
8851;squeaky toy sound;1
8852;live recording outside;1
8853;positive and happy music;1
8854;violin like instrument;1
8855;pochette;1
8856;small bowed string instrument;1
8857;kit;1
8858;dance masterâ€™s fiddle;1
8859;acoustic rock;1
8860;latin jazz;1
8861;syncopated drums;1
8863;singer-songwriter/pop;1
8864;low percussive hit;1
8865;stress relieving;1
8866;music therapy;1
8868;medicinal music;1
8869;toilet flushing sound;1
8870;different;1
8871;latin feel;1
8872;lively tempo;1
8873;perfectly synced;1
8874;complimentary harmony;1
8876;electronic arrangement;1
8877;bouncy drum rhythm;1
8878;latin pop song;1
8879;latin dance song;1
8880;rock beat;1
8881;sentimenal;1
8883;crystal glass harp solo;1
8884;magical  journey;1
8885;solo performance;1
8886;chromatic harmony;1
8887;virtuoso glass harpist;1
8888;classic western music;1
8889;banjos;1
8890;high octane;1
8891;descendling scale pattern;1
8892;tuner;1
8893;music band;1
8894;per gig checklist;1
8895;grungy bass;1
8896;tuned advertisement;1
8897;tuning demonstration;1
8898;irregular tempo;1
8899;grunge bass tone;1
8900;tones  changing;1
8901;radio play;1
8902;story-telling;1
8903;theatrical piece;1
8905;repeated progression;1
8906;string-section;1
8907;car horn playing percussively;1
8908;sound of heartbeat;1
8909;ascending notes;1
8912;brush work;1
8913;techno jazz line;1
8914;female rapper;1
8915;electro rap;1
8916;sounds of scribbling;1
8917;victorious music;1
8918;joyful melody;1
8919;noise threshold;1
8920;incoherent vocal riffs;1
8921;outworldly;1
8922;perfect sync;1
8924;syncopated sounds;1
8926;dangerous tense sounds;1
8927;electronic organ;1
8928;amateur recording/pop/acapella;1
8930;enthusiastic electronic guitar melody;1
8931;bright trumpeting;1
8932;slide;1
8933;gamesounds;1
8934;instrumental piece;1
8935;mellow instrumental;1
8936;chill instrumental;1
8937;simple hip hop style drum beat;1
8938;fuzzy high pitched instrument;1
8939;hollow echoing piano sounds;1
8940;comedy song;1
8941;vic latin dance;1
8942;flute playing poignantly;1
8943;cellos playing percussively;1
8944;strong harmony;1
8945;trumpets playing furiously;1
8946;tamil movie soundtrack;1
8947;majestic and scary;1
8949;groove to the music;1
8952;percussive guitar strumming;1
8954;wide intimate percussive elements;1
8955;soft shakers;1
8956;liquid;1
8957;spirted drums;1
8958;orchestral violin playing;1
8959;staccato;1
8960;quarter;1
8961;indian style violin playing;1
8962;solo sitar;1
8963;microtonal;1
8964;tape warble;1
8965;tambourine man;1
8967;joyful cheerful;1
8968;strings synth;1
8969;ternary feel;1
8970;slow-medium tempo;1
8971;echo delay;1
8973;indie/alternative;1
8974;echoing passionate female vocal;1
8975;soft claps;1
8976;tinny off beat percussion;1
8977;buzzy groovy synth bass;1
8978;testing sounds of drums;1
8979;female narrator;1
8980;nasal male vocals;1
8981;clean electric guitar strumms;1
8983;bouncy melody;1
8984;passionate background female vocal;1
8985;wide synth brass chords;1
8986;distorted wide synths;1
8987;simple synth bass;1
8988;engines revving;1
8989;trumpets blaring loud;1
8990;trumpets b;1
8991;string;1
8992;brass band section;1
8993;cool and funky;1
8994;jazz rock music;1
8995;belching;1
8996;recorder player;1
8997;alto recorder;1
8998;wind player;1
8999;bass recorder;1
9000;music legends;1
9002;female and male voices;1
9003;powerfull;1
9004;string trio;1
9005;bass guitar music;1
9006;bass guitar effects;1
9007;crisp electronic drums;1
9008;jungle;1
9009;passionate male vocalist;1
9010;up tempo;1
9011;e-guitar shredding;1
9012;mellow organ keys melody;1
9013;soft snare hits;1
9014;wind orchestra;1
9015;edelweiss;1
9016;sound of music;1
9017;classic song;1
9018;lucid guitar lead;1
9019;sentimentalâ€™;1
9020;vintage rock vibes;1
9021;retro rock music;1
9022;adventure of a lifetime;1
9023;hard metal music;1
9024;vintage metal;1
9025;retro metal hits;1
9026;noisy crowd;1
9028;old tape static;1
9029;childrens program;1
9030;jazz tone;1
9031;treble notes;1
9032;sound testing;1
9034;arabic dance pop;1
9035;heavy autotune;1
9036;rapid bright synth melody;1
9037;sixteenth notes;1
9038;piano trio;1
9039;sidestick;1
9040;active drums;1
9041;pretty piano;1
9042;big synthesizer pads;1
9043;clubbing;1
9044;japanese jazz;1
9045;anime music;1
9046;omani traditional music;1
9047;street atmosphere;1
9048;orchestra vibes;1
9050;measured;1
9051;acoustic guitar fingerpicking;1
9052;slight tape hiss;1
9053;guitar doubles vocal melody;1
9054;fuzzy synth sound;1
9055;bright spacey synth sound;1
9056;futuristic synth sound;1
9057;reverberating synth;1
9058;math rock;1
9059;outer space feel;1
9060;congo;1
9061;high pitched vocal sample;1
9062;rhythmic latin percussion;1
9063;dainty female vocal;1
9064;tap dancing percussion;1
9065;cajon drum;1
9066;slow footsteps;1
9067;electronic techniques;1
9068;droning harmony;1
9069;dream pop;1
9070;regretful;1
9071;droning keyboard harmony;1
9073;high note;1
9074;bending note;1
9075;downward bend;1
9076;half step bend;1
9078;intricately coiled instrument;1
9079;the horn;1
9080;counting in french;1
9081;counting;1
9082;keeping beat;1
9083;french horn tutorial;1
9084;holding notes;1
9085;alternative/indi;1
9086;male higher voice singing;1
9087;instrumental squid;1
9088;traditional latin dance;1
9090;marching band-like;1
9091;vigours background beat;1
9092;superimposed sounds;1
9093;agrgressive;1
9094;male and female vocal;1
9096;tamil christian worship;1
9097;sikh;1
9098;male singer singing;1
9099;different music tracks superimposed;1
9100;game show;1
9101;talent show;1
9102;musical background;1
9103;steady drumming bass line;1
9104;strong abs slime;1
9105;game time;1
9106;techno/singer-songwriter;1
9107;digital/acoustic drums;1
9108;paino tutorial;1
9109;distortion guitar rhythm;1
9110;pensive bass solo;1
9111;grunge guitar tones;1
9112;tense environment;1
9113;jazz ballad;1
9114;coffee shop music;1
9115;tambourine backing;1
9117;delay guitar effects pedal;1
9118;online tutorial;1
9119;walkthrough video;1
9120;home studio setup;1
9121;tremulous tone;1
9122;rhythm & blues;1
9123;raspy male vocal;1
9124;energetic male vocalist;1
9125;garage;1
9128;tribal/meditative/electro;1
9129;synth drone;1
9130;rhythmic fuzzy synth;1
9132;offbeat piano chords;1
9133;nepali;1
9135;screaming sounds;1
9136;live show performance;1
9137;cymbals crashing tones;1
9138;cast introduction;1
9139;rock band playing;1
9140;sound of fire;1
9141;fireball sounds;1
9142;thundering sounds;1
9144;upbeat r&b;1
9145;electro-r&b;1
9146;soulful male vocalist;1
9147;bright reverberated synth;1
9148;2010s r&b;1
9149;laid back atmosphere;1
9150;rock instrumental;1
9151;sonic powerâ€™;1
9152;accompanying music;1
9153;shimmering open hats;1
9154;tinny wide minimal percussions;1
9155;low groovy bass;1
9156;simple electric guitar melody;1
9157;reverberant snappy rimshot;1
9159;soulful pop;1
9160;classic soul;1
9161;disco soul;1
9162;raspy female vocal;1
9163;melancholic female vocal;1
9166;sterile;1
9167;skateboarding;1
9169;meditunique;1
9171;harmonizing background male vocal;1
9172;electric rhythm guitar chords;1
9173;thin snare;1
9174;energetic crash;1
9175;punchy kick hits;1
9176;synthesized pan flute;1
9177;syncopated synth chords;1
9178;sidechain;1
9179;minimal drumming;1
9180;single note bass;1
9181;enthusiastic rhythmic drumming;1
9182;sound of shooting;1
9183;rapid clicking sound;1
9184;hurried;1
9185;clamorous;1
9187;male voice singing in higher pitch;1
9188;angry sounds;1
9190;animated movie background score;1
9191;emphatic bass lines;1
9192;seasoned vocals;1
9193;ambient  emphatic;1
9194;latin pop music;1
9195;ukulele music;1
9196;one string;1
9197;one note;1
9198;girl  singing;1
9199;young vocalist;1
9200;country side;1
9201;march like beat;1
9202;powerfully voice;1
9203;door bell ringing;1
9204;elevator bell;1
9205;clattering sound;1
9206;house mix;1
9207;party mix;1
9208;ping pong shot tones;1
9209;underground music scene;1
9210;sweeping keyboard harmony;1
9211;simple blues drum beat;1
9212;repeated riff;1
9213;preschool teaching;1
9214;educational material;1
9215;schools;1
9216;fun learning;1
9217;animated video;1
9218;zoo;1
9219;animals;1
9220;punkrock/electronic;1
9221;dancing atmosphere;1
9222;live singer;1
9223;simple guitar playing;1
9224;vibrant female pop vocal;1
9226;music rehearsal;1
9227;studio chamber echo;1
9228;good day;1
9229;home video quality;1
9230;classical dance;1
9231;telephone sound effect;1
9232;sound of bubbling;1
9233;water boiling;1
9234;electronically arranged sounds;1
9235;dissonant booming sounds;1
9236;punch digital drum beat;1
9237;horns fading away;1
9238;low pitch sound;1
9239;calm before the storm;1
9240;finger play;1
9241;sonatas;1
9242;grungy guitar strumming;1
9243;fuzzy electric guitars;1
9244;simple rock drum beat;1
9245;electric  bass guitar playing;1
9246;post-grunge;1
9247;low string drone;1
9248;overdriven;1
9249;country blues music;1
9250;country blues band;1
9251;retro blues hits;1
9252;strong walking bass;1
9253;retro blues;1
9254;country blues hits;1
9255;blues dance music;1
9256;sustained strings section;1
9257;arpeggiated brass section;1
9258;pumping drums;1
9259;synth countermelody;1
9260;synth horns playing;1
9261;hustlers life;1
9262;money problems;1
9263;romantic vibes;1
9264;arpa jarocha;1
9265;bollywood retro;1
9266;speech like singing;1
9267;sprechstimme;1
9268;war horn;1
9269;important announcement;1
9270;deep sustained bass notes;1
9271;sound of folding paper;1
9272;higher frequency;1
9273;crying voices;1
9274;ghostly sounds;1
9275;evil melody;1
9276;deep voices;1
9277;e-bass backround noises;1
9279;high pitched beeping tone;1
9280;sustained beeping tone;1
9281;rhythmic rapid bass playing;1
9282;crunchy electric guitar strumming;1
9283;coming of age movie;1
9284;song retarding;1
9285;slowing down;1
9286;disco romance hits;1
9287;marry me;1
9288;commercial;1
9289;guitar tuner;1
9290;synth arpeggio;1
9291;saxophonist;1
9293;flourishes;1
9294;music tutorial;1
9295;song tutorial;1
9296;music tutor;1
9297;song walk through;1
9298;sax solo;1
9299;youtube saxophone lessons;1
9300;video game laser gun sounds;1
9301;futuristic synth arpeggio playing;1
9302;spacey synth arpeggio;1
9303;bright high pitched synth;1
9304;sustained low droning buzz;1
9305;door closing;1
9306;monster roaring;1
9307;airy raspy male vocal;1
9308;grunts;1
9309;percussion melody;1
9310;no stringed instrument;1
9311;enigmatic flutes;1
9312;controlled singing;1
9313;violin plucking rhythm;1
9314;vibrant vocals;1
9315;rapid changes in pitch;1
9316;electro/funk;1
9318;finnish pop;1
9319;medium harmony;1
9320;boys having fun;1
9321;stifled laughter;1
9322;drunk singing;1
9323;censored lyrics;1
9324;naughty;1
9325;country folk;1
9327;collapsing;1
9328;xbox;1
9330;trumpets plays;1
9331;epic ending;1
9332;synthetic trumpet sounds;1
9333;synth string section harmony;1
9334;wide open space;1
9335;epic beginnings;1
9336;grand journey;1
9337;end credits;1
9338;cinematic experience;1
9339;synth horns;1
9340;foreign language introduction;1
9341;energetic electric guitar harmony;1
9342;bright bass lines;1
9343;bright vocals;1
9344;drum loop;1
9345;progressive rock song;1
9346;recorder melody;1
9347;spinal treatment;1
9348;recorder melodyspinal treatment tutorial;1
9349;ohm tuning fork;1
9350;digita strings;1
9351;mid-higher register;1
9352;clapping sound;1
9353;kazoo;1
9354;low to higher register;1
9355;story telling mood;1
9356;monsters;1
9357;sunday cartoons;1
9358;breathy  villainous voice;1
9359;male actor voice;1
9360;contemporary blues;1
9361;urban blues;1
9363;distorted e-bass;1
9364;harp music;1
9365;violin lead;1
9366;sharp sudden sounds;1
9367;violin tuning;1
9368;instrument tuning;1
9369;western classical instrument;1
9370;male shouting sample;1
9371;tabla hit;1
9372;banger beat;1
9373;amateur beat boxer;1
9374;beatboxing failed attempt;1
9375;bad beat boxing;1
9376;famous song;1
9377;vibrating;1
9378;super hit song;1
9379;male voice superimposed over song;1
9380;dance rock;1
9382;synth funk;1
9383;terror;1
9384;hit;1
9385;king of pop;1
9386;gayageum;1
9387;traditional percussion;1
9388;traditional korean music;1
9390;woman shouting;1
9391;too loud;1
9392;nightclub;1
9393;poorly recorded;1
9394;ambient room nosiness;1
9395;bass rhythm;1
9396;steady percussions;1
9397;toubeleki;1
9398;home videos;1
9399;audience singing along;1
9400;passionate female vocals;1
9401;funky electric guitar melodies;1
9402;mellow rimshots;1
9403;reggae hip hops music;1
9404;splits;1
9405;classic guitars music;1
9406;virtuosos playing;1
9407;acoustic guitar session;1
9408;moody;1
9409;sound of drums;1
9411;man grunting;1
9412;asmr;1
9413;fuzzy sound;1
9414;crackly sound;1
9416;grazing;1
9417;mallet melody;1
9418;male voice shouting;1
9419;old schol;1
9420;vintage country music;1
9421;group male harmony vocals;1
9423;echoing laser effect;1
9424;stuttering echoing siren sound effect;1
9425;short strings hits;1
9426;machine gun shots;1
9427;hmong pop;1
9428;bellsounds;1
9429;processed male voice;1
9430;romantic era;1
9431;movie theme music;1
9432;applied guitar;1
9433;renaissance music;1
9434;harpsichord solo;1
9435;dual keyboard;1
9436;solid drum play;1
9437;hi- hop dance hits;1
9438;shuffled hi hats;1
9439;repetitive synth bassline;1
9440;synth chords with delay;1
9441;drum machine tom melody;1
9442;claps on backbeat;1
9443;bali;1
9444;kendang;1
9445;auto harp instrumental;1
9446;maracas playing percussively;1
9447;tap dance rhythm;1
9448;women dancing;1
9449;traditional dancing;1
9450;clicking percussions;1
9451;clickers;1
9452;female latin singer;1
9453;rhythmic effects;1
9454;r&b/disco;1
9455;dance studio;1
9456;choreography sounds;1
9457;encouraging vocals;1
9458;female sounds;1
9459;body movement noises;1
9460;hip hop dance song;1
9461;dance rehearsal;1
9462;energetic dancing sounds;1
9463;digital choir sample;1
9464;dark atmosphere;1
9465;trance super hits;1
9466;spring break dance party;1
9467;underground dance party;1
9468;strong bass hits;1
9469;xtra bass;1
9471;trance dance hits;1
9472;adrenaline fix;1
9473;synthetic vocal harmony;1
9474;slight distortion effect;1
9476;tamil love songs;1
9477;longing for you;1
9478;tamil movie songs;1
9479;contemporary gospel song;1
9480;mixed male voices singing;1
9481;male voice choir;1
9482;church music/liturgical;1
9483;hindustan classical music;1
9484;skill;1
9485;instrument of goddess saraswati;1
9486;female voice over;1
9488;demonstartional;1
9489;guided meditation;1
9490;reverb tones;1
9491;guitar solo artist;1
9492;averts sound quality;1
9493;emotional passionate;1
9494;secret agent man;1
9496;slick;1
9498;funk soul;1
9499;doo-wop hits;1
9500;cheerful courtship song;1
9501;woo her;1
9502;feeling good;1
9503;retro pop super hits;1
9504;country movie;1
9505;choral harmonybright trumpet harmony;1
9506;sound of galloping horse;1
9507;cowboy;1
9508;triumphant music;1
9509;barking sounds;1
9510;reggae drum rhythm;1
9511;electronic/techno;1
9512;kids voices;1
9513;hip hop drum beat;1
9514;violin riff;1
9515;string motif;1
9516;raspy rap vocal;1
9517;laser-like synths;1
9518;futuristic low-pitched pad;1
9519;simple house drum beat;1
9520;muddled sounds;1
9521;live  performance;1
9522;beatboxer;1
9523;grunting noises;1
9524;entertainer;1
9525;animated interactions;1
9526;lead instrument;1
9527;amplified  guitar;1
9528;steeldrum-orchestra;1
9529;kathak dance;1
9530;aorangi vocals;1
9532;piano playing accompaniment;1
9533;walking march tempo;1
9536;gentle female vocalist;1
9537;soothing performance;1
9538;pop/gospel;1
9539;lead clarinet;1
9540;jazz clarinet;1
9541;electric jazz guitar;1
9542;wind section;1
9543;dixieland;1
9544;italian singing;1
9545;silky male baritone vocal;1
9546;droning music;1
9547;background cheering and screaming;1
9548;retro pop melody;1
9549;key changes;1
9550;closing riff;1
9551;cheering clapping;1
9552;artist;1
9553;alto sax;1
9554;powerful voice;1
9555;punk pop;1
9556;uprightbass;1
9558;presence;1
9559;king;1
9560;ambient/dance;1
9561;percussive hit;1
9562;guiro accompaniment;1
9563;scraper instrument;1
9564;latin regional music;1
9565;lively acordion;1
9566;spirited congas;1
9567;contrasting aggressive sounds;1
9568;sound of crashing;1
9569;smashing;1
9570;tear-jerking;1
9571;bodhran;1
9572;instrument tutorial;1
9573;auto tuned;1
9574;bass keyboard;1
9576;hallucinogenic;1
9577;trip pop;1
9578;no vocal modulation;1
9579;loud voice;1
9580;synth arrangement;1
9581;dissonant tambourine beats;1
9582;tenor flute;1
9583;acoustic/e-guitar;1
9584;xiao;1
9585;quartzophone;1
9586;quartzophonist;1
9587;playing different notes;1
9588;brent nature sounds;1
9589;awe;1
9590;brushing teeth;1
9591;rapid tempo;1
9592;synthesised vocal riff;1
9594;monotone singing;1
9595;alternative pop;1
9596;fast jazz drumming;1
9597;retro jazz classics;1
9598;jazz super hits;1
9599;jazz legends;1
9600;big band hits;1
9601;fats jazz drumming;1
9602;brass section harmony;1
9603;medium-pitched synth;1
9604;chipmunk vocals;1
9605;claviorgan;1
9606;orchestral song;1
9607;ethiopian folk music;1
9608;singing melodically;1
9609;authentic;1
9610;minimalistic;1
9611;low muffled screams;1
9612;screams of agony;1
9613;metal cupboard banging sounds;1
9614;transformation;1
9615;banging;1
9616;crunching tones;1
9617;scare as of agony;1
9618;heavy breathing;1
9619;suspense music;1
9620;aboriginal didgeridoo;1
9621;ethnic aboriginal instrument;1
9622;tapping rhythm;1
9623;ancient customs;1
9624;spirit connection;1
9625;vocal octaves;1
9626;synth fill;1
9627;habban;1
9628;arab pop;1
9629;calm sounding male vocalist;1
9630;original pilipino music;1
9631;dancing sounds;1
9632;acoustic guitar licks;1
9633;warm synth chord stabs;1
9634;epic melody;1
9635;victory chant;1
9636;trailer song;1
9637;futuristic laser beam sounds;1
9638;laser sounds;1
9639;space ship sounds;1
9640;crackling sounds;1
9641;latin electronic;1
9642;female vocal response;1
9643;large room ambience;1
9644;syncopated drum pattern;1
9645;mid-range voice;1
9646;sacrifice;1
9647;booming low bass line;1
9648;arabic wind instrument;1
9649;redemption;1
9650;experimental/folklore;1
9651;folklore backroundmusic;1
9652;classical hindustani song;1
9653;steel pan playing melody;1
9654;beach resort band;1
9655;average music quality;1
9656;dance party tunes;1
9657;tropical fun;1
9658;sound of horn;1
9659;fog horn;1
9660;super imposed male voice;1
9661;soft melodious;1
9662;pop/ballad;1
9663;male higher singing voice;1
9664;vibrant trumpet harmony;1
9665;r&bâ€™simple melody;1
9666;wide acoustic guitar melody;1
9667;dog barking sample;1
9668;legato playing;1
9669;saxophone lessons online;1
9670;vibrato style;1
9671;sax tonguing;1
9672;learner;1
9673;sax cover;1
9674;house/techno;1
9675;low production;1
9676;metallic percussions;1
9677;classic rock band;1
9678;low-to-medium singing;1
9679;klick sound;1
9680;gospel theme;1
9681;bright steel drumming;1
9683;latin hits;1
9684;rhythmic bongos;1
9685;french horn plays;1
9686;harp plays;1
9687;an incredible journey;1
9688;various percussive hits;1
9689;intricate acoustic guitar playing;1
9690;guitar layers;1
9691;dense guitar playing;1
9692;foot stomping percussion;1
9693;filtered vocal humming;1
9694;yodelling melody;1
9695;traditional folk song;1
9696;scraping sound;1
9697;3d effect;1
9698;sound stimulation;1
9699;psychophysics technique;1
9700;stereo sound sensation;1
9701;out of tune vocals;1
9702;amateur vocal production;1
9703;synthesizer arpeggio;1
9704;effected trumpet;1
9705;processed;1
9706;glissando;1
9707;stacatto;1
9708;multiharmony;1
9709;multitrack;1
9710;retro song;1
9711;chinese big drums;1
9712;zhongshan;1
9713;nobo;1
9716;chipmunk effect;1
9717;white notice;1
9718;frog croaking;1
9719;rattling sound;1
9720;alien sound of wood breaking;1
9721;distorted tone;1
9722;shred;1
9723;frenetic;1
9724;dive bomb;1
9725;fast playing;1
9726;aggressive vibrato;1
9727;acoustic guitar sound;1
9728;sample;1
9729;animated male vocals;1
9730;deteriorated music;1
9731;steady marching drum rhythm;1
9732;guitars strumming rhythm;1
9733;animated yodelling;1
9734;synth/electro;1
9735;interesting;1
9736;synthwave;1
9737;floghera;1
9738;complex harmonies;1
9739;electronic reggae;1
9740;contemporary traditional music;1
9741;happy merry;1
9742;digital female choir pad;1
9743;audio units;1
9744;tech gear demos;1
9746;amplification;1
9747;guitar distortion;1
9748;effects pedal demonstration;1
9749;metal plates;1
9750;calming engaging;1
9751;metallophones;1
9752;heavily distorted audio;1
9753;tom tom;1
9754;synthesizer brass;1
9755;south asain;1
9756;thumpy bass;1
9757;atmospheric keyboard;1
9758;elctronic arangement;1
9759;indie hip-hop;1
9760;speech sample;1
9761;beach party hits;1
9762;retro dance music;1
9763;miami larry;1
9764;happening paces;1
9765;disco hits;1
9766;african beat;1
9767;lonely sad;1
9768;muffled guitar quality;1
9769;husky voice;1
9770;high pitched resonating sound;1
9771;kidsongs;1
9772;trumpet sound;1
9773;mellifluous dulcet;1
9774;middle eastern stringed instrument;1
9775;brass bell;1
9776;enchanting chimes;1
9777;ghatam;1
9778;melodic layer;1
9779;percussion layer;1
9780;drone layer;1
9781;male child voice;1
9782;italian language;1
9783;bubbling sound;1
9784;phone vibrations;1
9785;heavily synthesised voices;1
9786;vigorous tambourine;1
9787;low bass notes;1
9788;extended range guitar;1
9789;strange non-musical sounds;1
9790;outer space sounds;1
9791;retro feel;1
9792;retro organ;1
9793;female background vocalists;1
9794;charismatic male vocalists;1
9796;police siredn;1
9797;police siren;1
9798;african tribal music;1
9799;rock heritage;1
9800;culture;1
9801;thank you;1
9802;african percussion drums;1
9804;percussions hits;1
9805;praises;1
9806;pitched up male vocal;1
9808;sliding electric bass guitar;1
9809;chipmunk;1
9810;delay vocal;1
9811;vintage middle eastern song;1
9812;traditional middle eastern instruments;1
9813;children vocal group singing;1
9814;soothing male vocal;1
9815;unison childrens vocals;1
9816;complex synth arpeggio melodies;1
9817;sensual high pitched female vocal;1
9818;energy building;1
9819;peaceful sounding;1
9822;royal feel;1
9823;backdoor shuffle;1
9824;power trio;1
9825;swung rhythm;1
9826;sow tempo;1
9827;hills;1
9828;mountains;1
9829;gargling;1
9830;recording noises;1
9832;acoustic pop hits;1
9833;hall reverb;1
9834;metal music;1
9835;warriors fight;1
9836;dragon quest;1
9837;dangerous journey;1
9838;valour and pride;1
9839;intense battle;1
9840;arcade game soundtrack;1
9841;suoerfats drumming rhythm;1
9842;distortion guitar playing lead;1
9843;virtuoso guitar lead;1
9845;retro game tracks;1
9846;lap steel guitar;1
9847;twangy high pitched licks;1
9848;spirited tabla;1
9849;energetic dholak;1
9850;subtle keyboard harmony;1
9851;fast notes;1
9852;jazz-fusion genre;1
9853;cuban ska;1
9854;orchestral ballade;1
9855;bass trombone;1
9856;vocaloid;1
9857;female synth vocal;1
9858;finger click;1
9859;brush;1
9860;soft male vocal;1
